날짜,회차,좌우,줄수,홀짝
2025-05-24,34,RIGHT,4,EVEN
2025-05-24,35,RIGHT,4,EVEN
2025-05-24,36,RIGHT,4,EVEN
2025-05-24,37,LEFT,3,EVEN
2025-05-24,38,LEFT,4,ODD
2025-05-24,39,LEFT,3,EVEN
2025-05-24,40,RIGHT,3,ODD
2025-05-24,41,LEFT,3,EVEN
2025-05-24,42,LEFT,4,ODD
2025-05-24,43,RIGHT,3,ODD
2025-05-24,44,LEFT,4,ODD
2025-05-24,46,RIGHT,3,ODD
2025-05-24,47,RIGHT,4,EVEN
2025-05-24,48,LEFT,4,ODD
2025-05-24,49,LEFT,4,ODD
2025-05-24,50,LEFT,4,ODD
2025-05-24,51,LEFT,3,EVEN
2025-05-24,52,RIGHT,4,EVEN
2025-05-24,53,RIGHT,4,EVEN
2025-05-24,54,RIGHT,4,EVEN
2025-05-24,55,LEFT,3,EVEN
2025-05-24,56,RIGHT,3,ODD
2025-05-24,57,LEFT,4,ODD
2025-05-24,58,RIGHT,3,ODD
2025-05-24,59,RIGHT,3,ODD
2025-05-24,60,RIGHT,3,ODD
2025-05-24,61,RIGHT,4,EVEN
2025-05-24,62,LEFT,3,EVEN
2025-05-24,64,LEFT,4,ODD
2025-05-24,65,RIGHT,4,EVEN
2025-05-24,66,RIGHT,4,EVEN
2025-05-24,67,LEFT,3,EVEN
2025-05-24,68,RIGHT,4,EVEN
2025-05-24,69,RIGHT,3,ODD
2025-05-24,70,RIGHT,4,EVEN
2025-05-24,71,LEFT,4,ODD
2025-05-24,72,LEFT,3,EVEN
2025-05-24,73,RIGHT,4,EVEN
2025-05-24,74,LEFT,3,EVEN
2025-05-24,75,LEFT,4,ODD
2025-05-24,76,RIGHT,4,EVEN
2025-05-24,77,RIGHT,3,ODD
2025-05-24,78,RIGHT,3,ODD
2025-05-24,80,LEFT,3,EVEN
2025-05-24,81,RIGHT,4,EVEN
2025-05-24,82,RIGHT,4,EVEN
2025-05-24,83,LEFT,3,EVEN
2025-05-24,84,LEFT,3,EVEN
2025-05-24,85,RIGHT,3,ODD
2025-05-24,86,RIGHT,4,EVEN
2025-05-24,87,LEFT,4,ODD
2025-05-24,88,RIGHT,4,EVEN
2025-05-24,89,RIGHT,3,ODD
2025-05-24,90,LEFT,4,ODD
2025-05-24,91,RIGHT,3,ODD
2025-05-24,92,LEFT,3,EVEN
2025-05-24,93,RIGHT,3,ODD
2025-05-24,94,RIGHT,4,EVEN
2025-05-24,95,RIGHT,3,ODD
2025-05-24,96,LEFT,4,ODD
2025-05-24,98,LEFT,3,EVEN
2025-05-24,99,LEFT,3,EVEN
2025-05-24,100,LEFT,3,EVEN
2025-05-24,101,RIGHT,3,ODD
2025-05-24,102,RIGHT,3,ODD
2025-05-24,103,RIGHT,3,ODD
2025-05-24,104,RIGHT,3,ODD
2025-05-24,105,RIGHT,4,EVEN
2025-05-24,106,RIGHT,3,ODD
2025-05-24,107,RIGHT,3,ODD
2025-05-24,108,LEFT,4,ODD
2025-05-24,109,LEFT,4,ODD
2025-05-24,110,LEFT,4,ODD
2025-05-24,111,LEFT,4,ODD
2025-05-24,112,LEFT,4,ODD
2025-05-24,113,LEFT,3,EVEN
2025-05-24,114,RIGHT,4,EVEN
2025-05-24,115,LEFT,4,ODD
2025-05-24,117,RIGHT,3,ODD
2025-05-24,118,RIGHT,4,EVEN
2025-05-24,119,RIGHT,4,EVEN
2025-05-24,120,RIGHT,3,ODD
2025-05-24,121,LEFT,3,EVEN
2025-05-24,122,LEFT,3,EVEN
2025-05-24,123,LEFT,3,EVEN
2025-05-24,124,RIGHT,3,ODD
2025-05-24,125,RIGHT,3,ODD
2025-05-24,126,LEFT,4,ODD
2025-05-24,127,LEFT,4,ODD
2025-05-24,128,RIGHT,3,ODD
2025-05-24,129,LEFT,4,ODD
2025-05-24,130,RIGHT,4,EVEN
2025-05-24,131,LEFT,3,EVEN
2025-05-24,133,LEFT,4,ODD
2025-05-24,134,RIGHT,4,EVEN
2025-05-24,135,LEFT,3,EVEN
2025-05-24,136,RIGHT,3,ODD
2025-05-24,137,RIGHT,4,EVEN
2025-05-24,138,LEFT,3,EVEN
2025-05-24,139,RIGHT,3,ODD
2025-05-24,140,LEFT,4,ODD
2025-05-24,141,LEFT,4,ODD
2025-05-24,142,RIGHT,3,ODD
2025-05-24,143,RIGHT,3,ODD
2025-05-24,144,RIGHT,3,ODD
2025-05-24,145,LEFT,4,ODD
2025-05-24,146,LEFT,3,EVEN
2025-05-24,148,LEFT,4,ODD
2025-05-24,149,RIGHT,3,ODD
2025-05-24,150,LEFT,3,EVEN
2025-05-24,151,LEFT,3,EVEN
2025-05-24,152,LEFT,4,ODD
2025-05-24,153,LEFT,4,ODD
2025-05-24,154,RIGHT,3,ODD
2025-05-24,155,RIGHT,3,ODD
2025-05-24,156,RIGHT,4,EVEN
2025-05-24,157,LEFT,3,EVEN
2025-05-24,158,RIGHT,4,EVEN
2025-05-24,159,RIGHT,3,ODD
2025-05-24,160,LEFT,4,ODD
2025-05-24,161,RIGHT,4,EVEN
2025-05-24,162,LEFT,3,EVEN
2025-05-24,163,LEFT,4,ODD
2025-05-24,164,LEFT,4,ODD
2025-05-24,165,RIGHT,4,EVEN
2025-05-24,166,LEFT,3,EVEN
2025-05-24,168,LEFT,3,EVEN
2025-05-24,169,RIGHT,4,EVEN
2025-05-24,170,LEFT,3,EVEN
2025-05-24,171,RIGHT,3,ODD
2025-05-24,172,LEFT,4,ODD
2025-05-24,173,LEFT,4,ODD
2025-05-24,174,LEFT,4,ODD
2025-05-24,175,RIGHT,3,ODD
2025-05-24,176,LEFT,4,ODD
2025-05-24,177,RIGHT,4,EVEN
2025-05-24,178,LEFT,3,EVEN
2025-05-24,179,RIGHT,4,EVEN
2025-05-24,180,RIGHT,3,ODD
2025-05-24,181,LEFT,4,ODD
2025-05-24,182,LEFT,4,ODD
2025-05-24,183,RIGHT,4,EVEN
2025-05-24,184,LEFT,4,ODD
2025-05-24,186,LEFT,4,ODD
2025-05-24,187,RIGHT,4,EVEN
2025-05-24,188,RIGHT,4,EVEN
2025-05-24,189,RIGHT,3,ODD
2025-05-24,190,RIGHT,4,EVEN
2025-05-24,191,LEFT,3,EVEN
2025-05-24,192,LEFT,3,EVEN
2025-05-24,193,LEFT,4,ODD
2025-05-24,194,RIGHT,4,EVEN
2025-05-24,195,RIGHT,3,ODD
2025-05-24,196,LEFT,4,ODD
2025-05-24,197,RIGHT,3,ODD
2025-05-24,198,LEFT,4,ODD
2025-05-24,199,RIGHT,4,EVEN
2025-05-24,200,RIGHT,4,EVEN
2025-05-24,201,LEFT,4,ODD
2025-05-24,202,RIGHT,3,ODD
2025-05-24,203,RIGHT,4,EVEN
2025-05-24,204,RIGHT,4,EVEN
2025-05-24,205,RIGHT,3,ODD
2025-05-24,206,LEFT,4,ODD
2025-05-24,207,LEFT,3,EVEN
2025-05-24,208,LEFT,4,ODD
2025-05-24,209,RIGHT,4,EVEN
2025-05-24,210,LEFT,4,ODD
2025-05-24,211,RIGHT,4,EVEN
2025-05-24,212,RIGHT,4,EVEN
2025-05-24,213,RIGHT,3,ODD
2025-05-24,215,LEFT,3,EVEN
2025-05-24,216,LEFT,4,ODD
2025-05-24,217,RIGHT,3,ODD
2025-05-24,218,RIGHT,3,ODD
2025-05-24,219,LEFT,3,EVEN
2025-05-24,220,RIGHT,4,EVEN
2025-05-24,221,LEFT,4,ODD
2025-05-24,222,LEFT,4,ODD
2025-05-24,223,RIGHT,4,EVEN
2025-05-24,224,LEFT,4,ODD
2025-05-24,225,RIGHT,3,ODD
2025-05-24,226,RIGHT,4,EVEN
2025-05-24,227,RIGHT,3,ODD
2025-05-24,228,LEFT,4,ODD
2025-05-24,229,LEFT,4,ODD
2025-05-24,230,LEFT,3,EVEN
2025-05-24,231,RIGHT,4,EVEN
2025-05-24,232,LEFT,3,EVEN
2025-05-24,233,LEFT,4,ODD
2025-05-24,234,RIGHT,3,ODD
2025-05-24,235,RIGHT,4,EVEN
2025-05-24,236,RIGHT,3,ODD
2025-05-24,237,LEFT,3,EVEN
2025-05-24,238,RIGHT,3,ODD
2025-05-24,240,RIGHT,4,EVEN
2025-05-24,241,RIGHT,4,EVEN
2025-05-24,242,LEFT,4,ODD
2025-05-24,243,LEFT,4,ODD
2025-05-24,244,LEFT,3,EVEN
2025-05-24,245,LEFT,4,ODD
2025-05-24,246,LEFT,3,EVEN
2025-05-24,247,RIGHT,4,EVEN
2025-05-24,248,RIGHT,3,ODD
2025-05-24,249,LEFT,3,EVEN
2025-05-24,250,RIGHT,3,ODD
2025-05-24,251,LEFT,4,ODD
2025-05-24,252,LEFT,3,EVEN
2025-05-24,253,LEFT,4,ODD
2025-05-24,254,RIGHT,4,EVEN
2025-05-24,255,RIGHT,4,EVEN
2025-05-24,256,RIGHT,4,EVEN
2025-05-24,258,RIGHT,4,EVEN
2025-05-24,259,RIGHT,4,EVEN
2025-05-24,260,RIGHT,4,EVEN
2025-05-24,261,RIGHT,3,ODD
2025-05-24,262,LEFT,4,ODD
2025-05-24,263,RIGHT,4,EVEN
2025-05-24,264,LEFT,3,EVEN
2025-05-24,265,LEFT,4,ODD
2025-05-24,266,LEFT,3,EVEN
2025-05-24,267,RIGHT,4,EVEN
2025-05-24,268,LEFT,3,EVEN
2025-05-24,269,RIGHT,3,ODD
2025-05-24,270,RIGHT,3,ODD
2025-05-24,271,LEFT,3,EVEN
2025-05-24,272,LEFT,4,ODD
2025-05-24,275,LEFT,4,ODD
2025-05-24,276,RIGHT,4,EVEN
2025-05-24,277,LEFT,3,EVEN
2025-05-24,278,LEFT,3,EVEN
2025-05-24,279,LEFT,3,EVEN
2025-05-24,280,RIGHT,3,ODD
2025-05-24,281,LEFT,3,EVEN
2025-05-24,282,LEFT,3,EVEN
2025-05-24,283,LEFT,4,ODD
2025-05-24,284,RIGHT,3,ODD
2025-05-24,285,RIGHT,3,ODD
2025-05-24,286,LEFT,3,EVEN
2025-05-24,287,RIGHT,3,ODD
2025-05-25,1,LEFT,3,EVEN
2025-05-25,2,LEFT,3,EVEN
2025-05-25,3,RIGHT,3,ODD
2025-05-25,4,LEFT,4,ODD
2025-05-25,5,LEFT,4,ODD
2025-05-25,6,LEFT,4,ODD
2025-05-25,7,LEFT,4,ODD
2025-05-25,8,LEFT,3,EVEN
2025-05-25,9,RIGHT,3,ODD
2025-05-25,10,LEFT,4,ODD
2025-05-25,11,RIGHT,3,ODD
2025-05-25,12,RIGHT,4,EVEN
2025-05-25,13,RIGHT,3,ODD
2025-05-25,14,RIGHT,3,ODD
2025-05-25,15,RIGHT,3,ODD
2025-05-25,16,RIGHT,3,ODD
2025-05-25,17,RIGHT,4,EVEN
2025-05-25,18,LEFT,3,EVEN
2025-05-25,19,LEFT,3,EVEN
2025-05-25,21,LEFT,4,ODD
2025-05-25,22,RIGHT,4,EVEN
2025-05-25,23,RIGHT,3,ODD
2025-05-25,24,RIGHT,3,ODD
2025-05-25,25,LEFT,3,EVEN
2025-05-25,26,LEFT,3,EVEN
2025-05-25,27,LEFT,3,EVEN
2025-05-25,28,LEFT,4,ODD
2025-05-25,29,LEFT,4,ODD
2025-05-25,30,LEFT,4,ODD
2025-05-25,31,RIGHT,4,EVEN
2025-05-25,32,RIGHT,4,EVEN
2025-05-25,33,LEFT,4,ODD
2025-05-25,34,RIGHT,3,ODD
2025-05-25,35,LEFT,3,EVEN
2025-05-25,36,RIGHT,3,ODD
2025-05-25,37,LEFT,4,ODD
2025-05-25,39,LEFT,3,EVEN
2025-05-25,40,LEFT,4,ODD
2025-05-25,41,LEFT,4,ODD
2025-05-25,42,LEFT,3,EVEN
2025-05-25,43,RIGHT,3,ODD
2025-05-25,44,RIGHT,4,EVEN
2025-05-25,45,LEFT,3,EVEN
2025-05-25,46,LEFT,3,EVEN
2025-05-25,47,LEFT,3,EVEN
2025-05-25,48,RIGHT,4,EVEN
2025-05-25,49,RIGHT,4,EVEN
2025-05-25,50,LEFT,4,ODD
2025-05-25,51,LEFT,3,EVEN
2025-05-25,52,RIGHT,3,ODD
2025-05-25,53,RIGHT,3,ODD
2025-05-25,54,LEFT,4,ODD
2025-05-25,55,LEFT,3,EVEN
2025-05-25,57,LEFT,4,ODD
2025-05-25,58,LEFT,4,ODD
2025-05-25,59,RIGHT,3,ODD
2025-05-25,60,RIGHT,4,EVEN
2025-05-25,61,RIGHT,3,ODD
2025-05-25,62,LEFT,4,ODD
2025-05-25,63,RIGHT,4,EVEN
2025-05-25,64,LEFT,3,EVEN
2025-05-25,65,RIGHT,4,EVEN
2025-05-25,66,RIGHT,3,ODD
2025-05-25,67,LEFT,4,ODD
2025-05-25,68,LEFT,3,EVEN
2025-05-25,69,LEFT,4,ODD
2025-05-25,70,RIGHT,4,EVEN
2025-05-25,71,RIGHT,3,ODD
2025-05-25,72,RIGHT,3,ODD
2025-05-25,73,RIGHT,4,EVEN
2025-05-25,74,LEFT,3,EVEN
2025-05-25,75,RIGHT,4,EVEN
2025-05-25,76,RIGHT,4,EVEN
2025-05-25,77,RIGHT,4,EVEN
2025-05-25,78,RIGHT,3,ODD
2025-05-25,80,LEFT,4,ODD
2025-05-25,81,RIGHT,4,EVEN
2025-05-25,82,LEFT,3,EVEN
2025-05-25,83,LEFT,4,ODD
2025-05-25,84,RIGHT,4,EVEN
2025-05-25,85,RIGHT,3,ODD
2025-05-25,86,LEFT,4,ODD
2025-05-25,87,LEFT,3,EVEN
2025-05-25,88,LEFT,3,EVEN
2025-05-25,89,RIGHT,4,EVEN
2025-05-25,90,LEFT,4,ODD
2025-05-25,91,LEFT,4,ODD
2025-05-25,92,RIGHT,4,EVEN
2025-05-25,93,RIGHT,3,ODD
2025-05-25,94,RIGHT,4,EVEN
2025-05-25,95,RIGHT,3,ODD
2025-05-25,97,RIGHT,3,ODD
2025-05-25,98,LEFT,3,EVEN
2025-05-25,99,RIGHT,3,ODD
2025-05-25,100,LEFT,3,EVEN
2025-05-25,101,LEFT,4,ODD
2025-05-25,102,LEFT,4,ODD
2025-05-25,103,LEFT,4,ODD
2025-05-25,104,RIGHT,3,ODD
2025-05-25,105,RIGHT,4,EVEN
2025-05-25,106,LEFT,4,ODD
2025-05-25,107,LEFT,4,ODD
2025-05-25,108,LEFT,4,ODD
2025-05-25,109,LEFT,3,EVEN
2025-05-25,110,LEFT,3,EVEN
2025-05-25,111,LEFT,4,ODD
2025-05-25,113,RIGHT,4,EVEN
2025-05-25,114,RIGHT,3,ODD
2025-05-25,115,LEFT,3,EVEN
2025-05-25,116,LEFT,3,EVEN
2025-05-25,117,LEFT,3,EVEN
2025-05-25,118,RIGHT,3,ODD
2025-05-25,119,LEFT,4,ODD
2025-05-25,120,RIGHT,3,ODD
2025-05-25,121,LEFT,4,ODD
2025-05-25,122,RIGHT,3,ODD
2025-05-25,123,RIGHT,3,ODD
2025-05-25,124,LEFT,3,EVEN
2025-05-25,125,LEFT,3,EVEN
2025-05-25,126,LEFT,3,EVEN
2025-05-25,127,RIGHT,3,ODD
2025-05-25,128,RIGHT,3,ODD
2025-05-25,129,LEFT,4,ODD
2025-05-25,130,RIGHT,4,EVEN
2025-05-25,131,RIGHT,3,ODD
2025-05-25,132,LEFT,3,EVEN
2025-05-25,133,LEFT,4,ODD
2025-05-25,134,LEFT,3,EVEN
2025-05-25,135,LEFT,3,EVEN
2025-05-25,137,LEFT,3,EVEN
2025-05-25,138,RIGHT,4,EVEN
2025-05-25,139,LEFT,3,EVEN
2025-05-25,140,RIGHT,3,ODD
2025-05-25,141,RIGHT,4,EVEN
2025-05-25,142,LEFT,4,ODD
2025-05-25,143,RIGHT,3,ODD
2025-05-25,144,RIGHT,4,EVEN
2025-05-25,145,RIGHT,3,ODD
2025-05-25,146,RIGHT,4,EVEN
2025-05-25,147,RIGHT,3,ODD
2025-05-25,148,RIGHT,3,ODD
2025-05-25,149,RIGHT,4,EVEN
2025-05-25,150,LEFT,3,EVEN
2025-05-25,151,RIGHT,4,EVEN
2025-05-25,152,LEFT,3,EVEN
2025-05-25,153,RIGHT,3,ODD
2025-05-25,154,RIGHT,4,EVEN
2025-05-25,155,RIGHT,4,EVEN
2025-05-25,157,RIGHT,4,EVEN
2025-05-25,158,RIGHT,3,ODD
2025-05-25,159,LEFT,3,EVEN
2025-05-25,160,RIGHT,4,EVEN
2025-05-25,161,RIGHT,4,EVEN
2025-05-25,162,RIGHT,4,EVEN
2025-05-25,163,LEFT,3,EVEN
2025-05-25,164,LEFT,4,ODD
2025-05-25,165,RIGHT,3,ODD
2025-05-25,166,RIGHT,3,ODD
2025-05-25,167,LEFT,3,EVEN
2025-05-25,168,RIGHT,3,ODD
2025-05-25,169,LEFT,3,EVEN
2025-05-25,170,RIGHT,3,ODD
2025-05-25,171,LEFT,3,EVEN
2025-05-25,172,LEFT,4,ODD
2025-05-25,173,LEFT,4,ODD
2025-05-25,174,RIGHT,3,ODD
2025-05-25,175,LEFT,4,ODD
2025-05-25,177,RIGHT,4,EVEN
2025-05-25,178,RIGHT,4,EVEN
2025-05-25,179,RIGHT,4,EVEN
2025-05-25,180,LEFT,3,EVEN
2025-05-25,181,LEFT,3,EVEN
2025-05-25,182,RIGHT,3,ODD
2025-05-25,183,RIGHT,4,EVEN
2025-05-25,184,LEFT,3,EVEN
2025-05-25,185,LEFT,4,ODD
2025-05-25,186,RIGHT,3,ODD
2025-05-25,187,RIGHT,4,EVEN
2025-05-25,188,LEFT,4,ODD
2025-05-25,189,LEFT,3,EVEN
2025-05-25,190,LEFT,4,ODD
2025-05-25,191,LEFT,4,ODD
2025-05-25,192,RIGHT,3,ODD
2025-05-25,193,RIGHT,3,ODD
2025-05-25,194,RIGHT,4,EVEN
2025-05-25,196,RIGHT,3,ODD
2025-05-25,197,LEFT,3,EVEN
2025-05-25,198,LEFT,3,EVEN
2025-05-25,199,LEFT,3,EVEN
2025-05-25,200,LEFT,4,ODD
2025-05-25,201,RIGHT,3,ODD
2025-05-25,202,RIGHT,4,EVEN
2025-05-25,203,RIGHT,3,ODD
2025-05-25,204,RIGHT,3,ODD
2025-05-25,205,RIGHT,3,ODD
2025-05-25,206,RIGHT,4,EVEN
2025-05-25,207,LEFT,3,EVEN
2025-05-25,208,LEFT,3,EVEN
2025-05-25,209,LEFT,3,EVEN
2025-05-25,210,RIGHT,4,EVEN
2025-05-25,211,RIGHT,3,ODD
2025-05-25,212,RIGHT,4,EVEN
2025-05-25,213,LEFT,4,ODD
2025-05-25,215,RIGHT,3,ODD
2025-05-25,216,LEFT,4,ODD
2025-05-25,217,LEFT,4,ODD
2025-05-25,218,LEFT,3,EVEN
2025-05-25,219,RIGHT,3,ODD
2025-05-25,220,LEFT,3,EVEN
2025-05-25,221,RIGHT,4,EVEN
2025-05-25,222,RIGHT,3,ODD
2025-05-25,223,RIGHT,3,ODD
2025-05-25,224,RIGHT,3,ODD
2025-05-25,225,LEFT,3,EVEN
2025-05-25,226,RIGHT,3,ODD
2025-05-25,227,LEFT,4,ODD
2025-05-25,228,RIGHT,3,ODD
2025-05-25,229,RIGHT,4,EVEN
2025-05-25,230,LEFT,4,ODD
2025-05-25,231,RIGHT,3,ODD
2025-05-25,233,LEFT,3,EVEN
2025-05-25,234,LEFT,3,EVEN
2025-05-25,235,RIGHT,4,EVEN
2025-05-25,236,LEFT,3,EVEN
2025-05-25,237,LEFT,3,EVEN
2025-05-25,238,LEFT,3,EVEN
2025-05-25,239,LEFT,3,EVEN
2025-05-25,240,LEFT,3,EVEN
2025-05-25,241,RIGHT,4,EVEN
2025-05-25,242,LEFT,3,EVEN
2025-05-25,243,RIGHT,4,EVEN
2025-05-25,244,LEFT,4,ODD
2025-05-25,245,RIGHT,3,ODD
2025-05-25,246,LEFT,3,EVEN
2025-05-25,248,LEFT,3,EVEN
2025-05-25,249,LEFT,3,EVEN
2025-05-25,250,LEFT,3,EVEN
2025-05-25,251,RIGHT,3,ODD
2025-05-25,252,LEFT,4,ODD
2025-05-25,253,LEFT,4,ODD
2025-05-25,254,LEFT,3,EVEN
2025-05-25,255,RIGHT,4,EVEN
2025-05-25,256,RIGHT,4,EVEN
2025-05-25,257,LEFT,4,ODD
2025-05-25,258,RIGHT,4,EVEN
2025-05-25,259,RIGHT,4,EVEN
2025-05-25,260,RIGHT,3,ODD
2025-05-25,261,RIGHT,3,ODD
2025-05-25,262,LEFT,4,ODD
2025-05-25,263,LEFT,4,ODD
2025-05-25,264,RIGHT,4,EVEN
2025-05-25,265,RIGHT,3,ODD
2025-05-25,266,RIGHT,4,EVEN
2025-05-25,267,RIGHT,3,ODD
2025-05-25,268,RIGHT,3,ODD
2025-05-25,269,RIGHT,4,EVEN
2025-05-25,270,LEFT,4,ODD
2025-05-25,272,RIGHT,4,EVEN
2025-05-25,273,LEFT,4,ODD
2025-05-25,274,RIGHT,4,EVEN
2025-05-25,275,RIGHT,3,ODD
2025-05-25,276,LEFT,4,ODD
2025-05-25,277,RIGHT,3,ODD
2025-05-25,278,RIGHT,3,ODD
2025-05-25,279,RIGHT,3,ODD
2025-05-25,280,RIGHT,3,ODD
2025-05-25,281,RIGHT,3,ODD
2025-05-25,282,RIGHT,3,ODD
2025-05-25,283,LEFT,4,ODD
2025-05-25,284,RIGHT,4,EVEN
2025-05-25,285,LEFT,4,ODD
2025-05-25,286,RIGHT,3,ODD
2025-05-25,287,RIGHT,4,EVEN
2025-05-25,288,RIGHT,3,ODD
2025-05-26,1,RIGHT,3,ODD
2025-05-26,2,RIGHT,4,EVEN
2025-05-26,4,RIGHT,3,ODD
2025-05-26,5,LEFT,3,EVEN
2025-05-26,6,RIGHT,4,EVEN
2025-05-26,7,RIGHT,3,ODD
2025-05-26,8,RIGHT,3,ODD
2025-05-26,9,RIGHT,3,ODD
2025-05-26,10,LEFT,3,EVEN
2025-05-26,11,RIGHT,4,EVEN
2025-05-26,12,LEFT,4,ODD
2025-05-26,13,RIGHT,3,ODD
2025-05-26,14,LEFT,4,ODD
2025-05-26,15,LEFT,4,ODD
2025-05-26,16,LEFT,3,EVEN
2025-05-26,17,RIGHT,3,ODD
2025-05-26,18,LEFT,3,EVEN
2025-05-26,19,RIGHT,3,ODD
2025-05-26,20,RIGHT,4,EVEN
2025-05-26,22,LEFT,3,EVEN
2025-05-26,23,RIGHT,4,EVEN
2025-05-26,24,RIGHT,3,ODD
2025-05-26,25,RIGHT,4,EVEN
2025-05-26,26,RIGHT,3,ODD
2025-05-26,27,RIGHT,4,EVEN
2025-05-26,28,LEFT,3,EVEN
2025-05-26,29,LEFT,3,EVEN
2025-05-26,30,RIGHT,4,EVEN
2025-05-26,31,LEFT,4,ODD
2025-05-26,32,RIGHT,3,ODD
2025-05-26,33,RIGHT,4,EVEN
2025-05-26,34,RIGHT,3,ODD
2025-05-26,35,RIGHT,4,EVEN
2025-05-26,36,RIGHT,3,ODD
2025-05-26,38,LEFT,3,EVEN
2025-05-26,39,LEFT,3,EVEN
2025-05-26,40,LEFT,3,EVEN
2025-05-26,41,RIGHT,3,ODD
2025-05-26,42,LEFT,4,ODD
2025-05-26,43,RIGHT,3,ODD
2025-05-26,44,LEFT,3,EVEN
2025-05-26,45,LEFT,4,ODD
2025-05-26,46,RIGHT,4,EVEN
2025-05-26,47,LEFT,3,EVEN
2025-05-26,48,LEFT,4,ODD
2025-05-26,49,RIGHT,4,EVEN
2025-05-26,50,RIGHT,4,EVEN
2025-05-26,51,RIGHT,3,ODD
2025-05-26,52,LEFT,4,ODD
2025-05-26,53,LEFT,4,ODD
2025-05-26,54,RIGHT,4,EVEN
2025-05-26,55,LEFT,3,EVEN
2025-05-26,56,LEFT,4,ODD
2025-05-26,57,LEFT,3,EVEN
2025-05-26,58,LEFT,4,ODD
2025-05-26,59,RIGHT,3,ODD
2025-05-26,61,LEFT,4,ODD
2025-05-26,62,LEFT,4,ODD
2025-05-26,63,RIGHT,4,EVEN
2025-05-26,64,RIGHT,4,EVEN
2025-05-26,65,RIGHT,4,EVEN
2025-05-26,66,RIGHT,4,EVEN
2025-05-26,67,LEFT,4,ODD
2025-05-26,68,LEFT,3,EVEN
2025-05-26,69,RIGHT,3,ODD
2025-05-26,70,RIGHT,3,ODD
2025-05-26,71,RIGHT,4,EVEN
2025-05-26,72,RIGHT,4,EVEN
2025-05-26,73,RIGHT,4,EVEN
2025-05-26,74,LEFT,3,EVEN
2025-05-26,75,RIGHT,4,EVEN
2025-05-26,76,RIGHT,4,EVEN
2025-05-26,78,RIGHT,4,EVEN
2025-05-26,79,RIGHT,4,EVEN
2025-05-26,80,LEFT,4,ODD
2025-05-26,81,LEFT,4,ODD
2025-05-26,82,LEFT,4,ODD
2025-05-26,83,RIGHT,4,EVEN
2025-05-26,84,LEFT,4,ODD
2025-05-26,85,RIGHT,4,EVEN
2025-05-26,86,LEFT,4,ODD
2025-05-26,87,LEFT,4,ODD
2025-05-26,88,LEFT,4,ODD
2025-05-26,89,RIGHT,3,ODD
2025-05-26,90,LEFT,3,EVEN
2025-05-26,91,RIGHT,3,ODD
2025-05-26,92,RIGHT,4,EVEN
2025-05-26,93,RIGHT,4,EVEN
2025-05-26,94,LEFT,3,EVEN
2025-05-26,95,LEFT,4,ODD
2025-05-26,96,LEFT,4,ODD
2025-05-26,97,LEFT,3,EVEN
2025-05-26,99,LEFT,3,EVEN
2025-05-26,100,RIGHT,3,ODD
2025-05-26,101,RIGHT,3,ODD
2025-05-26,102,LEFT,4,ODD
2025-05-26,103,LEFT,3,EVEN
2025-05-26,104,LEFT,4,ODD
2025-05-26,105,RIGHT,3,ODD
2025-05-26,106,RIGHT,4,EVEN
2025-05-26,107,RIGHT,3,ODD
2025-05-26,108,LEFT,3,EVEN
2025-05-26,109,LEFT,4,ODD
2025-05-26,110,LEFT,3,EVEN
2025-05-26,111,RIGHT,4,EVEN
2025-05-26,112,LEFT,4,ODD
2025-05-26,113,LEFT,4,ODD
2025-05-26,114,RIGHT,3,ODD
2025-05-26,115,RIGHT,3,ODD
2025-05-26,116,LEFT,4,ODD
2025-05-26,117,RIGHT,3,ODD
2025-05-26,119,LEFT,4,ODD
2025-05-26,120,RIGHT,3,ODD
2025-05-26,121,LEFT,3,EVEN
2025-05-26,122,RIGHT,3,ODD
2025-05-26,123,RIGHT,4,EVEN
2025-05-26,124,LEFT,3,EVEN
2025-05-26,125,RIGHT,4,EVEN
2025-05-26,126,LEFT,3,EVEN
2025-05-26,127,LEFT,4,ODD
2025-05-26,128,RIGHT,3,ODD
2025-05-26,129,RIGHT,4,EVEN
2025-05-26,130,RIGHT,3,ODD
2025-05-26,131,LEFT,4,ODD
2025-05-26,132,LEFT,3,EVEN
2025-05-26,133,RIGHT,3,ODD
2025-05-26,134,LEFT,4,ODD
2025-05-26,135,LEFT,3,EVEN
2025-05-26,136,RIGHT,3,ODD
2025-05-26,137,RIGHT,3,ODD
2025-05-26,139,LEFT,4,ODD
2025-05-26,140,LEFT,4,ODD
2025-05-26,141,LEFT,3,EVEN
2025-05-26,142,RIGHT,3,ODD
2025-05-26,143,LEFT,4,ODD
2025-05-26,144,LEFT,3,EVEN
2025-05-26,145,LEFT,3,EVEN
2025-05-26,146,RIGHT,3,ODD
2025-05-26,147,RIGHT,4,EVEN
2025-05-26,148,LEFT,4,ODD
2025-05-26,149,RIGHT,4,EVEN
2025-05-26,150,RIGHT,4,EVEN
2025-05-26,151,RIGHT,4,EVEN
2025-05-26,152,LEFT,3,EVEN
2025-05-26,153,LEFT,3,EVEN
2025-05-26,154,RIGHT,4,EVEN
2025-05-26,155,RIGHT,3,ODD
2025-05-26,156,RIGHT,4,EVEN
2025-05-26,157,RIGHT,4,EVEN
2025-05-26,158,RIGHT,3,ODD
2025-05-26,160,LEFT,4,ODD
